2023-05-22 15:25:07,388 - run_driver - ERROR - Failed [[WinError 10061] No connection could be made because the target machine actively refused it]
2023-05-22 15:26:11,702 - run_driver - ERROR - Failed [name 'unicode' is not defined]
2023-05-22 15:45:50,803 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:45:50,805 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:45:51,411 - cobas6k - ERROR - (1364, "Field 'flag' doesn't have a default value")
2023-05-22 15:46:11,045 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:11,049 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:11,380 - cobas6k - ERROR - (1364, "Field 'comment' doesn't have a default value")
2023-05-22 15:46:27,078 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:27,080 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:27,276 - cobas6k - ERROR - (1364, "Field 'user_confirm' doesn't have a default value")
2023-05-22 15:46:42,204 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:42,205 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:56,411 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:46:56,412 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
